Seat Name En,Party Name Pretty En,Uec Id (Parties.Csv),% of Total Valid Total Votes
Sagaing Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.822223600%
Pyay Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.555242862%
Pyay Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.898781682%
Pyapon Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.933974993%
Pyapon Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.188146594%
Pwintbyu Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.020790617%
Pwintbyu Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.388515632%
Phyu Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.219167768%
Paungde Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.583878299%
Paungde Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.790010586%
Pauk Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.945117260%
Pathein Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.774180347%
Pathein Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.644153816%
Pantanaw Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.954122111%
Pantanaw Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.073134043%
Pakokku Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.482415548%
Oktwin Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.060114433%
Oktwin Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,5.790293470%
Okpho Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.103748019%
Okpho Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.500211643%
Nyaunglebin Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,6.215460490%
Nyaunglebin Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,6.574912248%
North Okkalapa Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.408956000%
North Okkalapa Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.335854766%
Ngapudaw Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.367125281%
Ngapudaw Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.738555530%
Ngape Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.714036400%
Nattalin Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.471703885%
Nattalin Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.780130790%
Myothit Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.030857143%
Myittha Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.943950701%
Myittha Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.691577762%
Myaungmya Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.210826211%
Myaungmya Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.008570512%
Myaung Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.081879507%
Myaung Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.532025320%
Myanaung Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.617053127%
Myanaung Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.310224201%
Monywa Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.641755215%
Monywa Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.723360184%
Monyo Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,9.192799404%
Monyo Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,6.688710685%
Minhla Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.787934186%
Minhla Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.663445971%
Minbu Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.208415753%
Minbu Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.773930160%
Maubin Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.534469488%
Magway Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.811422143%
Magway Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.835559984%
Letpadan Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.685043389%
Letpadan Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,4.098448368%
Lemyethna Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.251142728%
Lemyethna Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.166357044%
Labutta Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.411419289%
Labutta Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,5.325724491%
Kyonpyaw Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.299890704%
Kyonpyaw Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.627430624%
Kyaunggon Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.847996009%
Kyaunggon Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.214056582%
Kyauktaw Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.795281186%
Kyauktan Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.126605333%
Kyauktan Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.889687493%
Kyauktaga Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.501153481%
Kyauktaga Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.863342323%
Kyaukkyi Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.302683430%
Kyaukkyi Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,8.444197288%
Kyangin Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.594362008%
Kyangin Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.332650499%
Kyaiklat Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.937892616%
Kyaiklat Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.043296620%
Kungyangon Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.857702515%
Kungyangon Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.036700948%
Khin-U Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.278791886%
Khin-U Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.539907769%
Kayan Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,5.032538966%
Kayan Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,5.553784352%
Kawhmu Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.652315721%
Kawhmu Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.698530784%
Kawa Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.128038144%
Kawa Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.305089075%
Kangyidaunt Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,5.518866025%
Kangyidaunt Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.704458316%
Kamma Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.174971031%
Kamma Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.467888459%
Ingapu Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.255583705%
Ingapu Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.850788612%
Htantabin Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.328977017%
Htantabin Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.963665791%
Hlegu Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.729491713%
Hlegu Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.829003546%
Hinthada Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.756278782%
Hinthada Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.246894799%
Gyobingauk Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,6.684169073%
Gyobingauk Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,5.121606335%
Einme Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.115547989%
Einme Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,3.335003873%
Dedaye Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.949865777%
Dedaye Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,4.125047934%
Daik-U Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,4.855750917%
Daik-U Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,4.799425375%
Dagon Myothit (East) Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.277099748%
Dagon Myothit (East) Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.732414793%
Chauk Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.668515753%
Chauk Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.350691691%
Bogale Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.943648645%
Bogale Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,2.064417741%
Bago Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,0.609243183%
Bago Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.288807172%
Ayadaw Constituency 2,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.407807128%
Ayadaw Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,4.305977710%
Aunglan Constituency 1,Myanmar Farmers Development Party,5f3f9035c749de0ddc9de069,1.628056253%
Maungdaw Constituency 1,Mro Nationality Party,5f3f9035c749de0ddc9de060,1.272627537%
Buthidaung Constituency 1,Mro Nationality Party,5f3f9035c749de0ddc9de060,5.774728416%
Ponnagyun Constituency 2,Mro National Development Party,5f3f9035c749de0ddc9de02d,5.872128689%
Pauktaw Constituency 2,Mro National Development Party,5f3f9035c749de0ddc9de02d,2.526292565%
Kyauktaw Constituency 2,Mro National Development Party,5f3f9035c749de0ddc9de02d,6.420291715%
Kyauktaw Constituency 1,Mro National Development Party,5f3f9035c749de0ddc9de02d,8.509025442%
Kyauktaw Constituency 1,Mro National Democracy Party,5f3f9035c749de0ddc9de07c,2.240962714%
Yebyu Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,12.931726908%
Ye Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,17.200964362%
Ye Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,36.243272336%
Thaton Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,4.323781824%
Thaton Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,10.240787270%
Thanbyuzayat Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,31.718128433%
Thanbyuzayat Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,7.699380862%
Paung Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,12.812346315%
Paung Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,6.994947216%
Myawaddy Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,2.657120127%
Myawaddy Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,4.414838036%
Mudon Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,37.437589670%
Mudon Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,12.557099582%
Mawlamyine Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,5.054720229%
Mawlamyine Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,4.053382786%
Kyainseikgyi Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,10.714966635%
Kyainseikgyi Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,9.751516903%
Kyaikto Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,3.655782566%
Kyaikto Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,4.799649999%
Kyaikmaraw Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,16.133674909%
Kyaikmaraw Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,7.970370370%
Kawthoung Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,4.740895545%
Kawkareik Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,19.462505418%
Hpa-An Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,5.749038244%
Hpa-An Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,7.695987244%
Chaungzon Constituency 2,Mon National Party,5f3f9035c749de0ddc9de066,5.697196512%
Chaungzon Constituency 1,Mon National Party,5f3f9035c749de0ddc9de066,5.309068518%
Wakema Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.640949867%
Wakema Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,1.862889317%
Twantay Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,1.595293883%
Twantay Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,0.787640109%
Thayarwady Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.268277889%
Thanlyin Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.530066041%
Pantanaw Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,0.834176627%
Nyaungdon Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.522025693%
Maubin Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.830171624%
Labutta Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.866832665%
Ingapu Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,0.989563984%
Htantabin Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.304942166%
Hlegu Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,0.734495984%
Dedaye Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,0.779946311%
Dedaye Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,1.555794971%
Bogale Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,1.444266302%
Bogale Constituency 1,Modern People Party,5f3f9035c749de0ddc9de043,0.554935822%
Bago Constituency 2,Modern People Party,5f3f9035c749de0ddc9de043,1.062500510%
Waingmaw Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,9.346575088%
Waingmaw Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,9.865824783%
Tsawlaw Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,41.520467836%
Tanai Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,12.459658829%
Puta-O Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,15.344027016%
Myitkyina Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,2.572664360%
Myitkyina Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,4.626353039%
Mongmit Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,8.145123779%
Mogoke Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,9.808199989%
Mogoke Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,15.015906681%
Manton Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,16.425702811%
Machanbaw Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,4.426229508%
Loikaw Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,1.511891956%
Khaunglanhpu Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,19.342690859%
Khaunglanhpu Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,37.484993998%
Chipwi Constituency 2,Lisu National Development Party,5f3f9035c749de0ddc9de071,26.993006993%
Chipwi Constituency 1,Lisu National Development Party,5f3f9035c749de0ddc9de071,11.108755565%
Waingmaw Constituency 2,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,5.285873399%
Waingmaw Constituency 1,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,3.268489716%
Tsawlaw Constituency 2,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,3.030303030%
Tsawlaw Constituency 1,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,8.680057389%
Myitkyina Constituency 2,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,1.230103806%
Myitkyina Constituency 1,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,1.276713850%
Lashio Constituency 2,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,2.124384236%
Lashio Constituency 1,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,1.284202241%
Kunlong Constituency 2,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,14.362702093%
Kunlong Constituency 1,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,5.374879846%
Chipwi Constituency 2,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,1.794871795%
Chipwi Constituency 1,Lhaovo National Unity and Development Party,5f3f9035c749de0ddc9de085,4.239983040%
Tangyan Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,4.566415017%
Tachileik Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,9.108781127%
Tachileik Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,1.584214235%
Nansang Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,7.761284766%
Mongton Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,8.741373644%
Mongton Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,9.843988469%
Mongping Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,9.165375249%
Mongping Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,15.867429242%
Mongkhet Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,8.181818182%
Mongkhet Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,4.683840749%
Monghsat Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,14.831294030%
Monghsat Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,17.709488357%
Monghpyak Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,18.115649009%
Monghpyak Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,4.790494059%
Matman Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,55.671330753%
Matman Constituency 1,Lahu National Development Party,5f3f9035c749de0ddc9de02f,27.383614556%
Kengtung Constituency 2,Lahu National Development Party,5f3f9035c749de0ddc9de02f,4.861510171%
Lashio Constituency 2,Kokang Democracy and Unity Party,5f3f9035c749de0ddc9de030,7.187115148%
Lashio Constituency 1,Kokang Democracy and Unity Party,5f3f9035c749de0ddc9de030,9.092980385%
Kunlong Constituency 2,Kokang Democracy and Unity Party,5f3f9035c749de0ddc9de030,29.101391152%
Hseni Constituency 2,Kokang Democracy and Unity Party,5f3f9035c749de0ddc9de030,16.844088554%
Paletwa Constituency 2,Khumi (Khami) National Party,5f3f9035c749de0ddc9de078,7.385288304%
Paletwa Constituency 1,Khumi (Khami) National Party,5f3f9035c749de0ddc9de078,15.612509786%
Ponnagyun Constituency 2,Khami National Development Party,5f3f9035c749de0ddc9de051,4.614545702%
Pauktaw Constituency 2,Khami National Development Party,5f3f9035c749de0ddc9de051,3.291167169%
Buthidaung Constituency 1,Khami National Development Party,5f3f9035c749de0ddc9de051,6.252923749%
Hpa-An Constituency 2,Kayin Unity Democratic Party,5f3f9035c749de0ddc9de084,1.055668703%
Hpa-An Constituency 1,Kayin Unity Democratic Party,5f3f9035c749de0ddc9de084,1.259633271%
Myawaddy Constituency 1,Kayin State Democracy and Development Party (KSDDP),5f3f9035c749de0ddc9de055,7.004776832%
Kyainseikgyi Constituency 1,Kayin State Democracy and Development Party (KSDDP),5f3f9035c749de0ddc9de055,2.607627853%
Hpa-An Constituency 2,Kayin State Democracy and Development Party (KSDDP),5f3f9035c749de0ddc9de055,11.315908577%
Hlaingbwe Constituency 1,Kayin State Democracy and Development Party (KSDDP),5f3f9035c749de0ddc9de055,4.434966061%
Zalun Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,1.433718946%
Yegyi Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,0.694065101%
Wakema Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,6.153381405%
Wakema Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,3.898244902%
Twantay Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,1.115043954%
Twantay Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,4.581103369%
Thayetchaung Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,5.224435811%
Thayarwady Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,0.983759488%
Thaton Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,6.122114577%
Thaton Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,4.105946399%
Thandaunggyi Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,36.747196285%
Thandaunggyi Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,34.124645892%
Thabaung Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,6.073865322%
Thabaung Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.599152035%
Tanintharyi Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,0.997016504%
Tanintharyi Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.001624256%
Shwegyin Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,3.654326866%
Pyapon Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,0.437767983%
Pyapon Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,0.572546130%
Pathein Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,3.314992497%
Pathein Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,2.293064302%
Pantanaw Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,2.765090392%
Palaw Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,2.268864090%
Nyaungdon Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,0.972600942%
Nyaungdon Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.642623451%
Ngapudaw Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,3.610450689%
Ngapudaw Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,5.933126829%
Myawaddy Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,4.083797401%
Myawaddy Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,5.135094790%
Myaungmya Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,3.922760367%
Myaungmya Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,4.260048582%
Minhla Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,1.615304257%
Minhla Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,0.638481224%
Labutta Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,2.414082369%
Labutta Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.410612382%
Kyonpyaw Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,4.771179553%
Kyonpyaw Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,2.393445383%
Kyaunggon Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,2.708714452%
Kyaunggon Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,3.948757218%
Kyaukkyi Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,6.068680803%
Kyaukkyi Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,7.836762630%
Kyainseikgyi Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,2.986971719%
Kyainseikgyi Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,6.305980930%
Kyaikto Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,0.648531796%
Kyaiklat Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,2.856465568%
Kyaiklat Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,3.334599316%
Kungyangon Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,2.460173422%
Kawhmu Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,0.911323433%
Kangyidaunt Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,4.959126968%
Kangyidaunt Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,6.269795699%
Insein Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,1.375453446%
Insein Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.826809334%
Htantabin Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,1.022983326%
Hpapun Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.507092199%
Hmawbi Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,1.577981044%
Hmawbi Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,2.193554545%
Hinthada Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,0.913277350%
Hinthada Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.059138439%
Einme Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,6.670743599%
Einme Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,4.171032849%
Dedaye Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,1.057283202%
Danubyu Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,4.250968575%
Bogale Constituency 1,Kayin People's Party,5f3f9035c749de0ddc9de035,0.972902752%
Bilin Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,3.175963214%
Ahlone Constituency 2,Kayin People's Party,5f3f9035c749de0ddc9de035,0.844346549%
Thandaunggyi Constituency 2,Kayan National Party,5f3f9035c749de0ddc9de033,16.906279334%
Pekon Constituency 2,Kayan National Party,5f3f9035c749de0ddc9de033,16.419672131%
